rank,score_train_only,diagnostic_qualified,family,direction,may_trades,may_win_rate,may_ratio,june_trades,june_win_rate,june_ratio,total_net_R,may_max_drawdown_R,first_half_trades,first_half_win_rate,first_half_ratio,first_half_net_R,second_half_trades,second_half_win_rate,second_half_ratio,second_half_net_R,config
80,293.5586033065398,False,三结构组合,双向,15.0,0.6,1.6198158579257178,9.0,0.4444444444444444,1.8417208783791073,13.574639337347676,3.725925156091308,7.0,0.42857142857142855,1.3993969566328142,0.24618153568361656,8.0,0.75,1.7299924547733112,10.409479453141136,"{""family_mask"": 7, ""direction"": 0, ""rr"": 2.8, ""sl_atr"": 1.1472072429686118, ""min_stop_pct"": 0.004140029825806759, ""max_hold"": 288, ""cooldown"": 54, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 62, ""htf_mode"": 1, ""adx_min"": 26.994251846648343, ""rsi_long_min"": 44.34192408269145, ""rsi_long_max"": 69.08632762707488, ""relvol_min"": 1.6039001213390427, ""body_min"": 0.28471381049595645, ""close_loc_min"": 0.8460161707883278, ""wick_min"": 0.366488954654967, ""eff_min"": 0.3134960719133745, ""chop_max"": 51.11765414611697, ""atr_rank_min"": 0.2676486785932215, ""vwap_dev_max"": 2.9485680153225826, ""pull_idx"": 2, ""sweep_idx"": 2, ""retest_idx"": 15, ""trail_trigger"": 1.8223723313136677, ""trail_lock"": 1.5712857817181594}"
81,279.0897224541149,False,三结构组合,双向,15.0,0.5333333333333333,1.654588759894288,14.0,0.21428571428571427,1.628774298317488,0.28631697495465613,3.871048859690391,6.0,0.5,1.7517408385495115,2.908365924136353,9.0,0.5555555555555556,1.596266664268166,5.136278984114119,"{""family_mask"": 7, ""direction"": 0, ""rr"": 2.8, ""sl_atr"": 1.0537696389118927, ""min_stop_pct"": 0.00345943124555504, ""max_hold"": 432, ""cooldown"": 17, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 124, ""htf_mode"": 1, ""adx_min"": 30.537760837494616, ""rsi_long_min"": 42.423658705763756, ""rsi_long_max"": 71.41945350152572, ""relvol_min"": 1.0066928504189872, ""body_min"": 0.2723355454856339, ""close_loc_min"": 0.6917533990773924, ""wick_min"": 0.4284251066833882, ""eff_min"": 0.3054763959749809, ""chop_max"": 47.571171554238774, ""atr_rank_min"": 0.1927082433136988, ""vwap_dev_max"": 1.8814460378161195, ""pull_idx"": 2, ""sweep_idx"": 0, ""retest_idx"": 5, ""trail_trigger"": 2.3050063864368893, ""trail_lock"": 2.0475607699954907}"
82,278.57802158741293,False,三结构组合,双向,17.0,0.5294117647058824,1.645287391057276,14.0,0.21428571428571427,1.3692106590586108,0.8242614881275794,3.991950585160772,6.0,0.5,1.6944783862022668,2.772323400181647,11.0,0.5454545454545454,1.620231701991044,6.319692321808959,"{""family_mask"": 7, ""direction"": 0, ""rr"": 2.6, ""sl_atr"": 2.1523319024698706, ""min_stop_pct"": 0.002741460761083021, ""max_hold"": 432, ""cooldown"": 41, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 124, ""htf_mode"": 2, ""adx_min"": 28.369104496856263, ""rsi_long_min"": 50.190673733140855, ""rsi_long_max"": 73.43140129601363, ""relvol_min"": 0.7737087662557114, ""body_min"": 0.4325361352242027, ""close_loc_min"": 0.5808744953408633, ""wick_min"": 0.5972713417817924, ""eff_min"": 0.29090558443392545, ""chop_max"": 56.663234186541295, ""atr_rank_min"": 0.2661704734129976, ""vwap_dev_max"": 2.909654452792043, ""pull_idx"": 0, ""sweep_idx"": 2, ""retest_idx"": 2, ""trail_trigger"": 2.0936162103565774, ""trail_lock"": 1.9157381707525925}"
83,277.93555076973024,False,趋势回踩+流动性扫单,双向,15.0,0.5333333333333333,1.72651232651581,11.0,0.36363636363636365,1.6268804097303566,7.744212064480235,2.4474887542466828,6.0,0.5,1.4324355255073133,1.5884085850321559,9.0,0.5555555555555556,1.9029946094208212,6.751721837682329,"{""family_mask"": 3, ""direction"": 0, ""rr"": 2.8, ""sl_atr"": 2.1209126793878115, ""min_stop_pct"": 0.004470927279381258, ""max_hold"": 432, ""cooldown"": 52, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 127, ""htf_mode"": 0, ""adx_min"": 20.053716695869337, ""rsi_long_min"": 46.367317808104126, ""rsi_long_max"": 67.18891851295182, ""relvol_min"": 0.8816577806141319, ""body_min"": 0.35652037498038625, ""close_loc_min"": 0.83654992375361, ""wick_min"": 0.3579992762711493, ""eff_min"": 0.5295486881854766, ""chop_max"": 54.3753198906897, ""atr_rank_min"": 0.27144160561048525, ""vwap_dev_max"": 2.517371932044204, ""pull_idx"": 5, ""sweep_idx"": 2, ""retest_idx"": 7, ""trail_trigger"": 1.8408113394410386, ""trail_lock"": 1.5664169115642608}"
84,277.30341233162636,False,三结构组合,双向,16.0,0.5625,1.4340423565219185,15.0,0.2,1.8251404017125894,0.231947500838946,4.056849332749676,8.0,0.5,1.4062348976814982,2.178949608452628,8.0,0.625,1.4439649201886993,5.865029791873781,"{""family_mask"": 7, ""direction"": 0, ""rr"": 2.4, ""sl_atr"": 2.3244147196683813, ""min_stop_pct"": 0.002575129451143632, ""max_hold"": 432, ""cooldown"": 34, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 124, ""htf_mode"": 1, ""adx_min"": 16.860669978442505, ""rsi_long_min"": 46.65714409655744, ""rsi_long_max"": 72.49175638880973, ""relvol_min"": 1.53648958413138, ""body_min"": 0.285885287148817, ""close_loc_min"": 0.7048963537225278, ""wick_min"": 0.2750984945386122, ""eff_min"": 0.18964858310772928, ""chop_max"": 54.87781359057799, ""atr_rank_min"": 0.7029615725558399, ""vwap_dev_max"": 2.071011568156191, ""pull_idx"": 2, ""sweep_idx"": 0, ""retest_idx"": 0, ""trail_trigger"": 2.154119398181637, ""trail_lock"": 2.067003949356326}"
85,271.68028497321467,False,扫单反转+突破回踩,双向,17.0,0.5294117647058824,1.730685356739694,20.0,0.45,1.4766450283632282,12.191172947268804,2.4719831406287955,8.0,0.5,1.3819206105023647,1.887347335188982,9.0,0.5555555555555556,2.009590100415815,7.473599604524447,"{""family_mask"": 6, ""direction"": 0, ""rr"": 3.0, ""sl_atr"": 0.8149295611085958, ""min_stop_pct"": 0.004258052912316674, ""max_hold"": 216, ""cooldown"": 56, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 127, ""htf_mode"": 1, ""adx_min"": 15.530792356503419, ""rsi_long_min"": 50.729351719791715, ""rsi_long_max"": 68.56295702647151, ""relvol_min"": 1.6153497330752518, ""body_min"": 0.44655266350132417, ""close_loc_min"": 0.6614316755125207, ""wick_min"": 0.4014182892853862, ""eff_min"": 0.2559237546806037, ""chop_max"": 48.824510027791376, ""atr_rank_min"": 0.13634594189907992, ""vwap_dev_max"": 2.731888228639401, ""pull_idx"": 1, ""sweep_idx"": 1, ""retest_idx"": 14, ""trail_trigger"": 1.996315631167863, ""trail_lock"": 1.5900263869247324}"
86,268.19306527059376,False,扫单反转+突破回踩,双向,17.0,0.5294117647058824,1.6353878971968887,26.0,0.4230769230769231,1.474783316178693,10.09929227396195,3.815300983235625,6.0,0.5,1.5648592576937355,2.154483147233006,11.0,0.5454545454545454,1.6705968173508428,6.389546604726274,"{""family_mask"": 6, ""direction"": 0, ""rr"": 2.8, ""sl_atr"": 0.9805450403004982, ""min_stop_pct"": 0.00369144827760475, ""max_hold"": 432, ""cooldown"": 37, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 127, ""htf_mode"": 1, ""adx_min"": 15.072328559884099, ""rsi_long_min"": 49.85785389562793, ""rsi_long_max"": 68.71792768605482, ""relvol_min"": 1.2527285109785304, ""body_min"": 0.614670060967431, ""close_loc_min"": 0.7124048086634742, ""wick_min"": 0.6801892671815037, ""eff_min"": 0.18795185463755557, ""chop_max"": 53.10291179352264, ""atr_rank_min"": 0.1209843478093045, ""vwap_dev_max"": 2.633858712577732, ""pull_idx"": 4, ""sweep_idx"": 0, ""retest_idx"": 8, ""trail_trigger"": 2.2079380483151057, ""trail_lock"": 1.9923834884067166}"
87,262.6869490994624,False,扫单反转+突破回踩,双向,15.0,0.5333333333333333,1.6082139806054405,12.0,0.08333333333333333,1.3394740942076808,-4.234313404205004,3.734556842611476,5.0,0.6,1.558097724371265,3.328594513335752,10.0,0.5,1.6371773914053473,3.9435066618098573,"{""family_mask"": 6, ""direction"": 0, ""rr"": 2.4, ""sl_atr"": 2.0955387847100946, ""min_stop_pct"": 0.004097380055745385, ""max_hold"": 288, ""cooldown"": 47, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 124, ""htf_mode"": 1, ""adx_min"": 23.479227706121378, ""rsi_long_min"": 46.29828134212296, ""rsi_long_max"": 63.74890410634383, ""relvol_min"": 1.3630379960998034, ""body_min"": 0.30586300527805677, ""close_loc_min"": 0.5852903998414534, ""wick_min"": 0.5203017590102184, ""eff_min"": 0.23567342598757007, ""chop_max"": 65.01696459722524, ""atr_rank_min"": 0.680999181444079, ""vwap_dev_max"": 2.557750317984087, ""pull_idx"": 5, ""sweep_idx"": 0, ""retest_idx"": 7, ""trail_trigger"": 2.0491797357285124, ""trail_lock"": 1.75277466172651}"
88,255.72526649903472,False,三结构组合,双向,17.0,0.5294117647058824,1.5872247716838732,16.0,0.3125,1.1985099967923314,1.6117946997209927,2.4817671230604175,8.0,0.5,1.547757389752406,2.717680473623445,9.0,0.5555555555555556,1.6187541844000481,5.078965323283966,"{""family_mask"": 7, ""direction"": 0, ""rr"": 2.6, ""sl_atr"": 0.8188672295626636, ""min_stop_pct"": 0.004170626598631102, ""max_hold"": 216, ""cooldown"": 14, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 127, ""htf_mode"": 2, ""adx_min"": 34.05109864162807, ""rsi_long_min"": 42.17968344714799, ""rsi_long_max"": 72.59702406717838, ""relvol_min"": 1.4216750590938378, ""body_min"": 0.4543723536953216, ""close_loc_min"": 0.7993887245031854, ""wick_min"": 0.4276691652591279, ""eff_min"": 0.24455286029910842, ""chop_max"": 51.03952526581548, ""atr_rank_min"": 0.6735630350507976, ""vwap_dev_max"": 2.5209231913482086, ""pull_idx"": 1, ""sweep_idx"": 1, ""retest_idx"": 6, ""trail_trigger"": 1.93877267532712, ""trail_lock"": 1.7202982487291762}"
89,250.33430629052583,False,扫单反转+突破回踩,双向,17.0,0.5882352941176471,1.1943546120065491,16.0,0.4375,1.384342917207483,7.199941295896842,3.7073646514378957,7.0,0.5714285714285714,1.1588525120606243,2.1624434057841233,10.0,0.6,1.2219179608842021,4.201913476575736,"{""family_mask"": 6, ""direction"": 0, ""rr"": 2.0, ""sl_atr"": 2.394616194963791, ""min_stop_pct"": 0.0029733717323389437, ""max_hold"": 216, ""cooldown"": 50, ""session_start"": 0, ""session_end"": 24, ""weekday_mask"": 127, ""htf_mode"": 2, ""adx_min"": 18.83855181204277, ""rsi_long_min"": 45.46979296057471, ""rsi_long_max"": 62.94141972326828, ""relvol_min"": 1.4708405788839882, ""body_min"": 0.2823482776085288, ""close_loc_min"": 0.6450616629987399, ""wick_min"": 0.5508293008381192, ""eff_min"": 0.21137014799233989, ""chop_max"": 51.72808131517565, ""atr_rank_min"": 0.5370632547381311, ""vwap_dev_max"": 2.5156971196730558, ""pull_idx"": 6, ""sweep_idx"": 0, ""retest_idx"": 16, ""trail_trigger"": 1.8197664554334412, ""trail_lock"": 1.7012126405258274}"
